pair_id,inchikey,T_K,T_alignment_rule,T_alignment_delta_K,epsilon_T_K_source,viscosity_T_K_source,epsilon,epsilon_unit,epsilon_dataset_id,epsilon_source_kind,epsilon_quality_layer,epsilon_source_file,epsilon_source_row_index,epsilon_source_doi,epsilon_row_id,epsilon_n_components,epsilon_pure_or_mixture,viscosity_Pa_s,viscosity_unit,viscosity_dataset_id,viscosity_source_kind,viscosity_quality_layer,viscosity_source_file,viscosity_source_row_index,viscosity_source_doi,viscosity_row_id,viscosity_n_components,viscosity_pure_or_mixture,walden_coupling_epsilon_times_eta,walden_ratio_eta_over_epsilon,pair_source_quadrant,pair_quality_layer,pair_redistributable,averaging_applied
TVMXDCGIABBOFY-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:985|thermoml_viscosity:1151,TVMXDCGIABBOFY-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,1.968,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,985,10.1016/j.tca.2012.05.036,epsilon_observations_v11plus:985,1,pure,0.000697,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1151,10.1016/j.jct.2014.09.015,thermoml_viscosity:1151,2,mixture,0.001371696,0.000354166666667,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:985|thermoml_viscosity:1152,TVMXDCGIABBOFY-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,1.968,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,985,10.1016/j.tca.2012.05.036,epsilon_observations_v11plus:985,1,pure,0.000806,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1152,10.1016/j.jct.2014.09.015,thermoml_viscosity:1152,2,mixture,0.001586208,0.000409552845528,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:985|thermoml_viscosity:1153,TVMXDCGIABBOFY-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,1.968,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,985,10.1016/j.tca.2012.05.036,epsilon_observations_v11plus:985,1,pure,0.000956,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1153,10.1016/j.jct.2014.09.015,thermoml_viscosity:1153,2,mixture,0.001881408,0.000485772357724,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:985|thermoml_viscosity:1154,TVMXDCGIABBOFY-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,1.968,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,985,10.1016/j.tca.2012.05.036,epsilon_observations_v11plus:985,1,pure,0.001085,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1154,10.1016/j.jct.2014.09.015,thermoml_viscosity:1154,2,mixture,0.00213528,0.000551321138211,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:985|thermoml_viscosity:1155,TVMXDCGIABBOFY-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,1.968,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,985,10.1016/j.tca.2012.05.036,epsilon_observations_v11plus:985,1,pure,0.001282,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1155,10.1016/j.jct.2014.09.015,thermoml_viscosity:1155,2,mixture,0.002522976,0.000651422764228,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:985|thermoml_viscosity:1156,TVMXDCGIABBOFY-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,1.968,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,985,10.1016/j.tca.2012.05.036,epsilon_observations_v11plus:985,1,pure,0.001537,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1156,10.1016/j.jct.2014.09.015,thermoml_viscosity:1156,2,mixture,0.003024816,0.000780995934959,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:985|thermoml_viscosity:1157,TVMXDCGIABBOFY-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,1.968,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,985,10.1016/j.tca.2012.05.036,epsilon_observations_v11plus:985,1,pure,0.001896,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1157,10.1016/j.jct.2014.09.015,thermoml_viscosity:1157,2,mixture,0.003731328,0.000963414634146,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:985|thermoml_viscosity:1158,TVMXDCGIABBOFY-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,1.968,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,985,10.1016/j.tca.2012.05.036,epsilon_observations_v11plus:985,1,pure,0.002342,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1158,10.1016/j.jct.2014.09.015,thermoml_viscosity:1158,2,mixture,0.004609056,0.00119004065041,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:985|thermoml_viscosity:1159,TVMXDCGIABBOFY-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,1.968,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,985,10.1016/j.tca.2012.05.036,epsilon_observations_v11plus:985,1,pure,0.002974,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1159,10.1016/j.jct.2014.09.015,thermoml_viscosity:1159,2,mixture,0.005852832,0.00151117886179,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:985|schrodinger_viscosity_v01_open_subset:1366,TVMXDCGIABBOFY-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,1.968,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,985,10.1016/j.tca.2012.05.036,epsilon_observations_v11plus:985,1,pure,0.000546,Pa*s,schrodinger_viscosity_v01_open_subset,published_supplement_open_subset,publishable_core,data/viscosity_v01.csv,1366,10.1186/s13321-024-00820-5,schrodinger_viscosity_v01_open_subset:1366,1,pure,0.001074528,0.00027743902439,epsilon_observations_v11plus x schrodinger_viscosity_v01_open_subset,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:986|thermoml_viscosity:1129,TVMXDCGIABBOFY-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,1.968,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,986,10.1016/j.tca.2012.10.024,epsilon_observations_v11plus:986,1,pure,0.000547,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1129,10.1016/j.jct.2014.09.015,thermoml_viscosity:1129,1,pure,0.001076496,0.000277947154472,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:986|thermoml_viscosity:1149,TVMXDCGIABBOFY-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,1.968,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,986,10.1016/j.tca.2012.10.024,epsilon_observations_v11plus:986,1,pure,0.000547,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1149,10.1016/j.jct.2014.09.015,thermoml_viscosity:1149,2,mixture,0.001076496,0.000277947154472,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:986|thermoml_viscosity:1150,TVMXDCGIABBOFY-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,1.968,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,986,10.1016/j.tca.2012.10.024,epsilon_observations_v11plus:986,1,pure,0.000616,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1150,10.1016/j.jct.2014.09.015,thermoml_viscosity:1150,2,mixture,0.001212288,0.000313008130081,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:986|thermoml_viscosity:1151,TVMXDCGIABBOFY-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,1.968,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,986,10.1016/j.tca.2012.10.024,epsilon_observations_v11plus:986,1,pure,0.000697,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1151,10.1016/j.jct.2014.09.015,thermoml_viscosity:1151,2,mixture,0.001371696,0.000354166666667,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:986|thermoml_viscosity:1152,TVMXDCGIABBOFY-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,1.968,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,986,10.1016/j.tca.2012.10.024,epsilon_observations_v11plus:986,1,pure,0.000806,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1152,10.1016/j.jct.2014.09.015,thermoml_viscosity:1152,2,mixture,0.001586208,0.000409552845528,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:986|thermoml_viscosity:1153,TVMXDCGIABBOFY-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,1.968,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,986,10.1016/j.tca.2012.10.024,epsilon_observations_v11plus:986,1,pure,0.000956,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1153,10.1016/j.jct.2014.09.015,thermoml_viscosity:1153,2,mixture,0.001881408,0.000485772357724,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:986|thermoml_viscosity:1154,TVMXDCGIABBOFY-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,1.968,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,986,10.1016/j.tca.2012.10.024,epsilon_observations_v11plus:986,1,pure,0.001085,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1154,10.1016/j.jct.2014.09.015,thermoml_viscosity:1154,2,mixture,0.00213528,0.000551321138211,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:986|thermoml_viscosity:1155,TVMXDCGIABBOFY-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,1.968,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,986,10.1016/j.tca.2012.10.024,epsilon_observations_v11plus:986,1,pure,0.001282,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1155,10.1016/j.jct.2014.09.015,thermoml_viscosity:1155,2,mixture,0.002522976,0.000651422764228,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:986|thermoml_viscosity:1156,TVMXDCGIABBOFY-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,1.968,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,986,10.1016/j.tca.2012.10.024,epsilon_observations_v11plus:986,1,pure,0.001537,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1156,10.1016/j.jct.2014.09.015,thermoml_viscosity:1156,2,mixture,0.003024816,0.000780995934959,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:986|thermoml_viscosity:1157,TVMXDCGIABBOFY-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,1.968,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,986,10.1016/j.tca.2012.10.024,epsilon_observations_v11plus:986,1,pure,0.001896,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1157,10.1016/j.jct.2014.09.015,thermoml_viscosity:1157,2,mixture,0.003731328,0.000963414634146,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:986|thermoml_viscosity:1158,TVMXDCGIABBOFY-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,1.968,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,986,10.1016/j.tca.2012.10.024,epsilon_observations_v11plus:986,1,pure,0.002342,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1158,10.1016/j.jct.2014.09.015,thermoml_viscosity:1158,2,mixture,0.004609056,0.00119004065041,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:986|thermoml_viscosity:1159,TVMXDCGIABBOFY-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,1.968,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,986,10.1016/j.tca.2012.10.024,epsilon_observations_v11plus:986,1,pure,0.002974,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1159,10.1016/j.jct.2014.09.015,thermoml_viscosity:1159,2,mixture,0.005852832,0.00151117886179,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|293.15|epsilon_observations_v11plus:986|schrodinger_viscosity_v01_open_subset:1366,TVMXDCGIABBOFY-UHFFFAOYSA-N,293.15,abs_dT_le_1e-06_K,0,293.15,293.15,1.968,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,986,10.1016/j.tca.2012.10.024,epsilon_observations_v11plus:986,1,pure,0.000546,Pa*s,schrodinger_viscosity_v01_open_subset,published_supplement_open_subset,publishable_core,data/viscosity_v01.csv,1366,10.1186/s13321-024-00820-5,schrodinger_viscosity_v01_open_subset:1366,1,pure,0.001074528,0.00027743902439,epsilon_observations_v11plus x schrodinger_viscosity_v01_open_subset,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:987|pubchem_liquid_window_harvest:59,TVMXDCGIABBOFY-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,1.961,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,987,10.1016/j.tca.2012.05.036,epsilon_observations_v11plus:987,1,pure,0.0005151,Pa*s,pubchem_liquid_window_harvest,compilation,filter_only,data/external/g1plus/pubchem/liquid_window/TVMXDCGIABBOFY-UHFFFAOYSA-N.experimental_properties.json,59,,pubchem_liquid_window_harvest:59,1,pure,0.0010101111,0.000262672106068,epsilon_observations_v11plus x pubchem_liquid_window_harvest,filter_only,false,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:987|thermoml_viscosity:1130,TVMXDCGIABBOFY-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,1.961,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,987,10.1016/j.tca.2012.05.036,epsilon_observations_v11plus:987,1,pure,0.000517,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1130,10.1016/j.jct.2014.09.015,thermoml_viscosity:1130,1,pure,0.001013837,0.00026364099949,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:987|thermoml_viscosity:1160,TVMXDCGIABBOFY-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,1.961,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,987,10.1016/j.tca.2012.05.036,epsilon_observations_v11plus:987,1,pure,0.000517,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1160,10.1016/j.jct.2014.09.015,thermoml_viscosity:1160,2,mixture,0.001013837,0.00026364099949,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:987|thermoml_viscosity:1161,TVMXDCGIABBOFY-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,1.961,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,987,10.1016/j.tca.2012.05.036,epsilon_observations_v11plus:987,1,pure,0.000582,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1161,10.1016/j.jct.2014.09.015,thermoml_viscosity:1161,2,mixture,0.001141302,0.000296787353391,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:987|thermoml_viscosity:1162,TVMXDCGIABBOFY-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,1.961,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,987,10.1016/j.tca.2012.05.036,epsilon_observations_v11plus:987,1,pure,0.000655,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1162,10.1016/j.jct.2014.09.015,thermoml_viscosity:1162,2,mixture,0.001284455,0.000334013258542,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:987|thermoml_viscosity:1163,TVMXDCGIABBOFY-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,1.961,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,987,10.1016/j.tca.2012.05.036,epsilon_observations_v11plus:987,1,pure,0.000756,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1163,10.1016/j.jct.2014.09.015,thermoml_viscosity:1163,2,mixture,0.001482516,0.000385517593065,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:987|thermoml_viscosity:1164,TVMXDCGIABBOFY-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,1.961,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,987,10.1016/j.tca.2012.05.036,epsilon_observations_v11plus:987,1,pure,0.000892,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1164,10.1016/j.jct.2014.09.015,thermoml_viscosity:1164,2,mixture,0.001749212,0.000454869964304,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:987|thermoml_viscosity:1165,TVMXDCGIABBOFY-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,1.961,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,987,10.1016/j.tca.2012.05.036,epsilon_observations_v11plus:987,1,pure,0.001007,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1165,10.1016/j.jct.2014.09.015,thermoml_viscosity:1165,2,mixture,0.001974727,0.000513513513514,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:987|thermoml_viscosity:1166,TVMXDCGIABBOFY-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,1.961,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,987,10.1016/j.tca.2012.05.036,epsilon_observations_v11plus:987,1,pure,0.001187,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1166,10.1016/j.jct.2014.09.015,thermoml_viscosity:1166,2,mixture,0.002327707,0.000605303416624,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:987|thermoml_viscosity:1167,TVMXDCGIABBOFY-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,1.961,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,987,10.1016/j.tca.2012.05.036,epsilon_observations_v11plus:987,1,pure,0.001415,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1167,10.1016/j.jct.2014.09.015,thermoml_viscosity:1167,2,mixture,0.002774815,0.000721570627231,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:987|thermoml_viscosity:1168,TVMXDCGIABBOFY-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,1.961,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,987,10.1016/j.tca.2012.05.036,epsilon_observations_v11plus:987,1,pure,0.001735,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1168,10.1016/j.jct.2014.09.015,thermoml_viscosity:1168,2,mixture,0.003402335,0.000884752677206,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:987|thermoml_viscosity:1169,TVMXDCGIABBOFY-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,1.961,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,987,10.1016/j.tca.2012.05.036,epsilon_observations_v11plus:987,1,pure,0.00213,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1169,10.1016/j.jct.2014.09.015,thermoml_viscosity:1169,2,mixture,0.00417693,0.00108618052014,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:987|thermoml_viscosity:1170,TVMXDCGIABBOFY-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,1.961,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,987,10.1016/j.tca.2012.05.036,epsilon_observations_v11plus:987,1,pure,0.002694,Pa*s,thermoml_viscosity,primary_thermoml_measurement,publishable_core,data/processed/viscosity_observations_thermoml.csv,1170,10.1016/j.jct.2014.09.015,thermoml_viscosity:1170,2,mixture,0.005282934,0.00137378888322,epsilon_observations_v11plus x thermoml_viscosity,publishable_core,true,false
TVMXDCGIABBOFY-UHFFFAOYSA-N|298.15|epsilon_observations_v11plus:988|pubchem_liquid_window_harvest:59,TVMXDCGIABBOFY-UHFFFAOYSA-N,298.15,abs_dT_le_1e-06_K,0,298.15,298.15,1.961,1,epsilon_observations_v11plus,primary_thermoml_measurement,publishable_core,data/processed/dielectric_observations_v11plus.csv,988,10.1016/j.tca.2012.10.024,epsilon_observations_v11plus:988,1,pure,0.0005151,Pa*s,pubchem_liquid_window_harvest,compilation,filter_only,data/external/g1plus/pubchem/liquid_window/TVMXDCGIABBOFY-UHFFFAOYSA-N.experimental_properties.json,59,,pubchem_liquid_window_harvest:59,1,pure,0.0010101111,0.000262672106068,epsilon_observations_v11plus x pubchem_liquid_window_harvest,filter_only,false,false
