source_file,source_sha256,doi,title,dataset_number,property_name,property_family,value,unit,expanded_uncertainty,standard_uncertainty,uncertainty_kind,confidence_level,temperature_k,pressure_kpa,frequency_mhz,phase,method,component_count,is_pure,primary_name,primary_formula,primary_inchi,primary_inchi_key,components_json
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je3007666-99db3d8c52e4.xml,e28a6bb3a1bf70398d0e7aef0d3fb7c21b10665ee2901575db95ca8e1bd6d531,10.1021/je3007666,Static Permittivities of Isomeric Butanol Mixtures at Temperatures from (288.15 to 308.15) K,10,Relative permittivity at zero frequency,zero_frequency,11.68,,0.06,,combined,95,303.15,100,0,Liquid,Dielectrometer,2,False,2-methylpropan-2-ol,C4H10O,"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",DKGAVHZHDRPRBM-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""2-methylpropan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3"",""standard_inchi_key"":""DKGAVHZHDRPRBM-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""butan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3"",""standard_inchi_key"":""BTANRVKWQNVYAZ-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je3007666-99db3d8c52e4.xml,e28a6bb3a1bf70398d0e7aef0d3fb7c21b10665ee2901575db95ca8e1bd6d531,10.1021/je3007666,Static Permittivities of Isomeric Butanol Mixtures at Temperatures from (288.15 to 308.15) K,10,Relative permittivity at zero frequency,zero_frequency,11.34,,0.06,,combined,95,303.15,100,0,Liquid,Dielectrometer,2,False,2-methylpropan-2-ol,C4H10O,"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",DKGAVHZHDRPRBM-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""2-methylpropan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3"",""standard_inchi_key"":""DKGAVHZHDRPRBM-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""butan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3"",""standard_inchi_key"":""BTANRVKWQNVYAZ-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je3007666-99db3d8c52e4.xml,e28a6bb3a1bf70398d0e7aef0d3fb7c21b10665ee2901575db95ca8e1bd6d531,10.1021/je3007666,Static Permittivities of Isomeric Butanol Mixtures at Temperatures from (288.15 to 308.15) K,10,Relative permittivity at zero frequency,zero_frequency,14.94,,0.06,,combined,95,308.15,100,0,Liquid,Dielectrometer,2,False,2-methylpropan-2-ol,C4H10O,"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",DKGAVHZHDRPRBM-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""2-methylpropan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3"",""standard_inchi_key"":""DKGAVHZHDRPRBM-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""butan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3"",""standard_inchi_key"":""BTANRVKWQNVYAZ-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je3007666-99db3d8c52e4.xml,e28a6bb3a1bf70398d0e7aef0d3fb7c21b10665ee2901575db95ca8e1bd6d531,10.1021/je3007666,Static Permittivities of Isomeric Butanol Mixtures at Temperatures from (288.15 to 308.15) K,10,Relative permittivity at zero frequency,zero_frequency,14.8,,0.06,,combined,95,308.15,100,0,Liquid,Dielectrometer,2,False,2-methylpropan-2-ol,C4H10O,"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",DKGAVHZHDRPRBM-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""2-methylpropan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3"",""standard_inchi_key"":""DKGAVHZHDRPRBM-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""butan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3"",""standard_inchi_key"":""BTANRVKWQNVYAZ-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je3007666-99db3d8c52e4.xml,e28a6bb3a1bf70398d0e7aef0d3fb7c21b10665ee2901575db95ca8e1bd6d531,10.1021/je3007666,Static Permittivities of Isomeric Butanol Mixtures at Temperatures from (288.15 to 308.15) K,10,Relative permittivity at zero frequency,zero_frequency,14.64,,0.06,,combined,95,308.15,100,0,Liquid,Dielectrometer,2,False,2-methylpropan-2-ol,C4H10O,"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",DKGAVHZHDRPRBM-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""2-methylpropan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3"",""standard_inchi_key"":""DKGAVHZHDRPRBM-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""butan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3"",""standard_inchi_key"":""BTANRVKWQNVYAZ-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je3007666-99db3d8c52e4.xml,e28a6bb3a1bf70398d0e7aef0d3fb7c21b10665ee2901575db95ca8e1bd6d531,10.1021/je3007666,Static Permittivities of Isomeric Butanol Mixtures at Temperatures from (288.15 to 308.15) K,10,Relative permittivity at zero frequency,zero_frequency,14.47,,0.06,,combined,95,308.15,100,0,Liquid,Dielectrometer,2,False,2-methylpropan-2-ol,C4H10O,"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",DKGAVHZHDRPRBM-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""2-methylpropan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3"",""standard_inchi_key"":""DKGAVHZHDRPRBM-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""butan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3"",""standard_inchi_key"":""BTANRVKWQNVYAZ-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je3007666-99db3d8c52e4.xml,e28a6bb3a1bf70398d0e7aef0d3fb7c21b10665ee2901575db95ca8e1bd6d531,10.1021/je3007666,Static Permittivities of Isomeric Butanol Mixtures at Temperatures from (288.15 to 308.15) K,10,Relative permittivity at zero frequency,zero_frequency,14.28,,0.06,,combined,95,308.15,100,0,Liquid,Dielectrometer,2,False,2-methylpropan-2-ol,C4H10O,"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",DKGAVHZHDRPRBM-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""2-methylpropan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3"",""standard_inchi_key"":""DKGAVHZHDRPRBM-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""butan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3"",""standard_inchi_key"":""BTANRVKWQNVYAZ-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je3007666-99db3d8c52e4.xml,e28a6bb3a1bf70398d0e7aef0d3fb7c21b10665ee2901575db95ca8e1bd6d531,10.1021/je3007666,Static Permittivities of Isomeric Butanol Mixtures at Temperatures from (288.15 to 308.15) K,10,Relative permittivity at zero frequency,zero_frequency,14.1,,0.06,,combined,95,308.15,100,0,Liquid,Dielectrometer,2,False,2-methylpropan-2-ol,C4H10O,"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",DKGAVHZHDRPRBM-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""2-methylpropan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3"",""standard_inchi_key"":""DKGAVHZHDRPRBM-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""butan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3"",""standard_inchi_key"":""BTANRVKWQNVYAZ-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je3007666-99db3d8c52e4.xml,e28a6bb3a1bf70398d0e7aef0d3fb7c21b10665ee2901575db95ca8e1bd6d531,10.1021/je3007666,Static Permittivities of Isomeric Butanol Mixtures at Temperatures from (288.15 to 308.15) K,10,Relative permittivity at zero frequency,zero_frequency,13.92,,0.06,,combined,95,308.15,100,0,Liquid,Dielectrometer,2,False,2-methylpropan-2-ol,C4H10O,"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",DKGAVHZHDRPRBM-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""2-methylpropan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3"",""standard_inchi_key"":""DKGAVHZHDRPRBM-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""butan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3"",""standard_inchi_key"":""BTANRVKWQNVYAZ-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je3007666-99db3d8c52e4.xml,e28a6bb3a1bf70398d0e7aef0d3fb7c21b10665ee2901575db95ca8e1bd6d531,10.1021/je3007666,Static Permittivities of Isomeric Butanol Mixtures at Temperatures from (288.15 to 308.15) K,10,Relative permittivity at zero frequency,zero_frequency,13.75,,0.06,,combined,95,308.15,100,0,Liquid,Dielectrometer,2,False,2-methylpropan-2-ol,C4H10O,"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",DKGAVHZHDRPRBM-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""2-methylpropan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3"",""standard_inchi_key"":""DKGAVHZHDRPRBM-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""butan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3"",""standard_inchi_key"":""BTANRVKWQNVYAZ-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je3007666-99db3d8c52e4.xml,e28a6bb3a1bf70398d0e7aef0d3fb7c21b10665ee2901575db95ca8e1bd6d531,10.1021/je3007666,Static Permittivities of Isomeric Butanol Mixtures at Temperatures from (288.15 to 308.15) K,10,Relative permittivity at zero frequency,zero_frequency,13.54,,0.06,,combined,95,308.15,100,0,Liquid,Dielectrometer,2,False,2-methylpropan-2-ol,C4H10O,"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",DKGAVHZHDRPRBM-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""2-methylpropan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3"",""standard_inchi_key"":""DKGAVHZHDRPRBM-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""butan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3"",""standard_inchi_key"":""BTANRVKWQNVYAZ-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je3007666-99db3d8c52e4.xml,e28a6bb3a1bf70398d0e7aef0d3fb7c21b10665ee2901575db95ca8e1bd6d531,10.1021/je3007666,Static Permittivities of Isomeric Butanol Mixtures at Temperatures from (288.15 to 308.15) K,10,Relative permittivity at zero frequency,zero_frequency,13.34,,0.06,,combined,95,308.15,100,0,Liquid,Dielectrometer,2,False,2-methylpropan-2-ol,C4H10O,"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",DKGAVHZHDRPRBM-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""2-methylpropan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3"",""standard_inchi_key"":""DKGAVHZHDRPRBM-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""butan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3"",""standard_inchi_key"":""BTANRVKWQNVYAZ-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je3007666-99db3d8c52e4.xml,e28a6bb3a1bf70398d0e7aef0d3fb7c21b10665ee2901575db95ca8e1bd6d531,10.1021/je3007666,Static Permittivities of Isomeric Butanol Mixtures at Temperatures from (288.15 to 308.15) K,10,Relative permittivity at zero frequency,zero_frequency,13.14,,0.06,,combined,95,308.15,100,0,Liquid,Dielectrometer,2,False,2-methylpropan-2-ol,C4H10O,"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",DKGAVHZHDRPRBM-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""2-methylpropan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3"",""standard_inchi_key"":""DKGAVHZHDRPRBM-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""butan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3"",""standard_inchi_key"":""BTANRVKWQNVYAZ-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je3007666-99db3d8c52e4.xml,e28a6bb3a1bf70398d0e7aef0d3fb7c21b10665ee2901575db95ca8e1bd6d531,10.1021/je3007666,Static Permittivities of Isomeric Butanol Mixtures at Temperatures from (288.15 to 308.15) K,10,Relative permittivity at zero frequency,zero_frequency,12.92,,0.06,,combined,95,308.15,100,0,Liquid,Dielectrometer,2,False,2-methylpropan-2-ol,C4H10O,"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",DKGAVHZHDRPRBM-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""2-methylpropan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3"",""standard_inchi_key"":""DKGAVHZHDRPRBM-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""butan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3"",""standard_inchi_key"":""BTANRVKWQNVYAZ-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je3007666-99db3d8c52e4.xml,e28a6bb3a1bf70398d0e7aef0d3fb7c21b10665ee2901575db95ca8e1bd6d531,10.1021/je3007666,Static Permittivities of Isomeric Butanol Mixtures at Temperatures from (288.15 to 308.15) K,10,Relative permittivity at zero frequency,zero_frequency,12.7,,0.06,,combined,95,308.15,100,0,Liquid,Dielectrometer,2,False,2-methylpropan-2-ol,C4H10O,"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",DKGAVHZHDRPRBM-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""2-methylpropan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3"",""standard_inchi_key"":""DKGAVHZHDRPRBM-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""butan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3"",""standard_inchi_key"":""BTANRVKWQNVYAZ-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je3007666-99db3d8c52e4.xml,e28a6bb3a1bf70398d0e7aef0d3fb7c21b10665ee2901575db95ca8e1bd6d531,10.1021/je3007666,Static Permittivities of Isomeric Butanol Mixtures at Temperatures from (288.15 to 308.15) K,10,Relative permittivity at zero frequency,zero_frequency,12.47,,0.06,,combined,95,308.15,100,0,Liquid,Dielectrometer,2,False,2-methylpropan-2-ol,C4H10O,"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",DKGAVHZHDRPRBM-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""2-methylpropan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3"",""standard_inchi_key"":""DKGAVHZHDRPRBM-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""butan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3"",""standard_inchi_key"":""BTANRVKWQNVYAZ-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je3007666-99db3d8c52e4.xml,e28a6bb3a1bf70398d0e7aef0d3fb7c21b10665ee2901575db95ca8e1bd6d531,10.1021/je3007666,Static Permittivities of Isomeric Butanol Mixtures at Temperatures from (288.15 to 308.15) K,10,Relative permittivity at zero frequency,zero_frequency,12.23,,0.06,,combined,95,308.15,100,0,Liquid,Dielectrometer,2,False,2-methylpropan-2-ol,C4H10O,"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",DKGAVHZHDRPRBM-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""2-methylpropan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3"",""standard_inchi_key"":""DKGAVHZHDRPRBM-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""butan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3"",""standard_inchi_key"":""BTANRVKWQNVYAZ-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je3007666-99db3d8c52e4.xml,e28a6bb3a1bf70398d0e7aef0d3fb7c21b10665ee2901575db95ca8e1bd6d531,10.1021/je3007666,Static Permittivities of Isomeric Butanol Mixtures at Temperatures from (288.15 to 308.15) K,10,Relative permittivity at zero frequency,zero_frequency,11.96,,0.06,,combined,95,308.15,100,0,Liquid,Dielectrometer,2,False,2-methylpropan-2-ol,C4H10O,"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",DKGAVHZHDRPRBM-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""2-methylpropan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3"",""standard_inchi_key"":""DKGAVHZHDRPRBM-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""butan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3"",""standard_inchi_key"":""BTANRVKWQNVYAZ-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je3007666-99db3d8c52e4.xml,e28a6bb3a1bf70398d0e7aef0d3fb7c21b10665ee2901575db95ca8e1bd6d531,10.1021/je3007666,Static Permittivities of Isomeric Butanol Mixtures at Temperatures from (288.15 to 308.15) K,10,Relative permittivity at zero frequency,zero_frequency,11.68,,0.06,,combined,95,308.15,100,0,Liquid,Dielectrometer,2,False,2-methylpropan-2-ol,C4H10O,"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",DKGAVHZHDRPRBM-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""2-methylpropan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3"",""standard_inchi_key"":""DKGAVHZHDRPRBM-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""butan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3"",""standard_inchi_key"":""BTANRVKWQNVYAZ-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je3007666-99db3d8c52e4.xml,e28a6bb3a1bf70398d0e7aef0d3fb7c21b10665ee2901575db95ca8e1bd6d531,10.1021/je3007666,Static Permittivities of Isomeric Butanol Mixtures at Temperatures from (288.15 to 308.15) K,10,Relative permittivity at zero frequency,zero_frequency,11.39,,0.06,,combined,95,308.15,100,0,Liquid,Dielectrometer,2,False,2-methylpropan-2-ol,C4H10O,"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",DKGAVHZHDRPRBM-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""2-methylpropan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3"",""standard_inchi_key"":""DKGAVHZHDRPRBM-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""butan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3"",""standard_inchi_key"":""BTANRVKWQNVYAZ-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je3007666-99db3d8c52e4.xml,e28a6bb3a1bf70398d0e7aef0d3fb7c21b10665ee2901575db95ca8e1bd6d531,10.1021/je3007666,Static Permittivities of Isomeric Butanol Mixtures at Temperatures from (288.15 to 308.15) K,10,Relative permittivity at zero frequency,zero_frequency,11.07,,0.06,,combined,95,308.15,100,0,Liquid,Dielectrometer,2,False,2-methylpropan-2-ol,C4H10O,"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",DKGAVHZHDRPRBM-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""2-methylpropan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3"",""standard_inchi_key"":""DKGAVHZHDRPRBM-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""butan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3"",""standard_inchi_key"":""BTANRVKWQNVYAZ-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je3007666-99db3d8c52e4.xml,e28a6bb3a1bf70398d0e7aef0d3fb7c21b10665ee2901575db95ca8e1bd6d531,10.1021/je3007666,Static Permittivities of Isomeric Butanol Mixtures at Temperatures from (288.15 to 308.15) K,10,Relative permittivity at zero frequency,zero_frequency,10.74,,0.06,,combined,95,308.15,100,0,Liquid,Dielectrometer,2,False,2-methylpropan-2-ol,C4H10O,"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",DKGAVHZHDRPRBM-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""2-methylpropan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3"",""standard_inchi_key"":""DKGAVHZHDRPRBM-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""butan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3"",""standard_inchi_key"":""BTANRVKWQNVYAZ-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je3007666-99db3d8c52e4.xml,e28a6bb3a1bf70398d0e7aef0d3fb7c21b10665ee2901575db95ca8e1bd6d531,10.1021/je3007666,Static Permittivities of Isomeric Butanol Mixtures at Temperatures from (288.15 to 308.15) K,10,Relative permittivity at zero frequency,zero_frequency,10.4,,0.06,,combined,95,308.15,100,0,Liquid,Dielectrometer,2,False,2-methylpropan-2-ol,C4H10O,"InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3",DKGAVHZHDRPRBM-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""2-methylpropan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-4(2,3)5/h5H,1-3H3"",""standard_inchi_key"":""DKGAVHZHDRPRBM-UHFFFAOYSA-N""},{""cas_registry_number"":"""",""formula"":""C4H10O"",""name"":""butan-2-ol"",""standard_inchi"":""InChI=1S/C4H10O/c1-3-4(2)5/h4-5H,3H2,1-2H3"",""standard_inchi_key"":""BTANRVKWQNVYAZ-UHFFFAOYSA-N""}]"
E:\Claude Code\电解质ML\电解质ML\data\raw\thermoml\10.1021__je300958c-3ec2399ba91a.xml,9c3a2f8c4017b916a6e7eb2a5957de40bbfa4556eb7d6bcbba3fa33aa3d06080,10.1021/je300958c,"Temperature Dependence of the Relative Static Permittivity of Homologous Series of Liquid 1,n-Dicyanoalkanes N=C (CH2)n C=N, n = 2 to 6",1,Relative permittivity at zero frequency,zero_frequency,56.09,,0.1,,combined,95,333.15,101.325,0,Liquid,impedance/gain phase analyzer,1,True,butanedinitrile,C4H4N2,InChI=1S/C4H4N2/c5-3-1-2-4-6/h1-2H2,IAHFWCOBPZCAEA-UHFFFAOYSA-N,"[{""cas_registry_number"":"""",""formula"":""C4H4N2"",""name"":""butanedinitrile"",""standard_inchi"":""InChI=1S/C4H4N2/c5-3-1-2-4-6/h1-2H2"",""standard_inchi_key"":""IAHFWCOBPZCAEA-UHFFFAOYSA-N""}]"
