exclusion_id,dataset_id,source_property,property,inchikey,source_file,source_row_index,segment_index,source_file_sha256,reason_code,reason,raw_value
pubchem_liquid_window_harvest:58:0,pubchem_liquid_window_harvest,Vapor Pressure,,WQAQPCDUOCURKW-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WQAQPCDUOCURKW-UHFFFAOYSA-N.experimental_properties.json,58,0,5247d77e49978b20b378be64655bfcf6195e195df2183eb81dd61c601ac68faa,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",35 mmHg
pubchem_liquid_window_harvest:59:0,pubchem_liquid_window_harvest,Vapor Pressure,,WQAQPCDUOCURKW-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WQAQPCDUOCURKW-UHFFFAOYSA-N.experimental_properties.json,59,0,5247d77e49978b20b378be64655bfcf6195e195df2183eb81dd61c601ac68faa,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",75 [mm Hg] @35.4 °C
pubchem_liquid_window_harvest:60:0,pubchem_liquid_window_harvest,Vapor Pressure,,WQAQPCDUOCURKW-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WQAQPCDUOCURKW-UHFFFAOYSA-N.experimental_properties.json,60,0,5247d77e49978b20b378be64655bfcf6195e195df2183eb81dd61c601ac68faa,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",35 mmHg
pubchem_liquid_window_harvest:61:0,pubchem_liquid_window_harvest,LogP,,WQAQPCDUOCURKW-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WQAQPCDUOCURKW-UHFFFAOYSA-N.experimental_properties.json,61,0,5247d77e49978b20b378be64655bfcf6195e195df2183eb81dd61c601ac68faa,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",log Kow = 2.28
pubchem_liquid_window_harvest:62:0,pubchem_liquid_window_harvest,LogP,,WQAQPCDUOCURKW-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WQAQPCDUOCURKW-UHFFFAOYSA-N.experimental_properties.json,62,0,5247d77e49978b20b378be64655bfcf6195e195df2183eb81dd61c601ac68faa,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",2.28
pubchem_liquid_window_harvest:63:0,pubchem_liquid_window_harvest,LogP,,WQAQPCDUOCURKW-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WQAQPCDUOCURKW-UHFFFAOYSA-N.experimental_properties.json,63,0,5247d77e49978b20b378be64655bfcf6195e195df2183eb81dd61c601ac68faa,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",2.28
pubchem_liquid_window_harvest:64:0,pubchem_liquid_window_harvest,LogP,,WQAQPCDUOCURKW-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WQAQPCDUOCURKW-UHFFFAOYSA-N.experimental_properties.json,64,0,5247d77e49978b20b378be64655bfcf6195e195df2183eb81dd61c601ac68faa,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",2.28
pubchem_liquid_window_harvest:65:0,pubchem_liquid_window_harvest,Henry's Law Constant,,WQAQPCDUOCURKW-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WQAQPCDUOCURKW-UHFFFAOYSA-N.experimental_properties.json,65,0,5247d77e49978b20b378be64655bfcf6195e195df2183eb81dd61c601ac68faa,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",Henry's Law constant = 4.54X10-3 atm-cu m/mol at 25 °C
pubchem_liquid_window_harvest:66:0,pubchem_liquid_window_harvest,Decomposition,,WQAQPCDUOCURKW-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WQAQPCDUOCURKW-UHFFFAOYSA-N.experimental_properties.json,66,0,5247d77e49978b20b378be64655bfcf6195e195df2183eb81dd61c601ac68faa,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",When heated to decomposition it emits /sulfur oxides/.
pubchem_liquid_window_harvest:68:0,pubchem_liquid_window_harvest,Heat of Combustion,,WQAQPCDUOCURKW-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WQAQPCDUOCURKW-UHFFFAOYSA-N.experimental_properties.json,68,0,5247d77e49978b20b378be64655bfcf6195e195df2183eb81dd61c601ac68faa,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","-16,601 Btu/lb = -9,223 cal/g = -386x10+5 J/kg"
pubchem_liquid_window_harvest:69:0,pubchem_liquid_window_harvest,Heat of Vaporization,,WQAQPCDUOCURKW-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WQAQPCDUOCURKW-UHFFFAOYSA-N.experimental_properties.json,69,0,5247d77e49978b20b378be64655bfcf6195e195df2183eb81dd61c601ac68faa,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",154.0 Btu/lb = 85.58 cal/g = 3.583x10+5 J/kg
pubchem_liquid_window_harvest:70:0,pubchem_liquid_window_harvest,Ionization Potential,,WQAQPCDUOCURKW-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WQAQPCDUOCURKW-UHFFFAOYSA-N.experimental_properties.json,70,0,5247d77e49978b20b378be64655bfcf6195e195df2183eb81dd61c601ac68faa,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",9.15 eV
pubchem_liquid_window_harvest:71:0,pubchem_liquid_window_harvest,Ionization Potential,,WQAQPCDUOCURKW-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WQAQPCDUOCURKW-UHFFFAOYSA-N.experimental_properties.json,71,0,5247d77e49978b20b378be64655bfcf6195e195df2183eb81dd61c601ac68faa,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",9.15 eV
pubchem_liquid_window_harvest:72:0,pubchem_liquid_window_harvest,Odor Threshold,,WQAQPCDUOCURKW-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WQAQPCDUOCURKW-UHFFFAOYSA-N.experimental_properties.json,72,0,5247d77e49978b20b378be64655bfcf6195e195df2183eb81dd61c601ac68faa,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",Odor Threshold Low: 0.00073 [ppm]
pubchem_liquid_window_harvest:73:0,pubchem_liquid_window_harvest,Odor Threshold,,WQAQPCDUOCURKW-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WQAQPCDUOCURKW-UHFFFAOYSA-N.experimental_properties.json,73,0,5247d77e49978b20b378be64655bfcf6195e195df2183eb81dd61c601ac68faa,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",Odor Threshold High: 0.001 [ppm]
pubchem_liquid_window_harvest:74:0,pubchem_liquid_window_harvest,Odor Threshold,,WQAQPCDUOCURKW-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WQAQPCDUOCURKW-UHFFFAOYSA-N.experimental_properties.json,74,0,5247d77e49978b20b378be64655bfcf6195e195df2183eb81dd61c601ac68faa,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",Detection odor threshold from AIHA (mean = 0.001 ppm)
pubchem_liquid_window_harvest:75:0,pubchem_liquid_window_harvest,Odor Threshold,,WQAQPCDUOCURKW-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WQAQPCDUOCURKW-UHFFFAOYSA-N.experimental_properties.json,75,0,5247d77e49978b20b378be64655bfcf6195e195df2183eb81dd61c601ac68faa,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","The odor threshold /for n-butyl mercaptan/ ranges from about 0.001 to 0.0001 ppm, depending on circumstances. The readily noticeable level is about 0.1 to 1 ppm."
pubchem_liquid_window_harvest:76:0,pubchem_liquid_window_harvest,Odor Threshold,,WQAQPCDUOCURKW-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WQAQPCDUOCURKW-UHFFFAOYSA-N.experimental_properties.json,76,0,5247d77e49978b20b378be64655bfcf6195e195df2183eb81dd61c601ac68faa,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","The odor threshold /for n-butyl mercaptan/ ranges from about 0.001 to 0.0001 ppm, depending on circumstances. The readily noticeable level is about 0.1 to 1 ppm."
pubchem_liquid_window_harvest:77:0,pubchem_liquid_window_harvest,Odor Threshold,,WQAQPCDUOCURKW-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WQAQPCDUOCURKW-UHFFFAOYSA-N.experimental_properties.json,77,0,5247d77e49978b20b378be64655bfcf6195e195df2183eb81dd61c601ac68faa,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",Odor perception threshold is reported to be 6.0 ug/L or 0.012 ug/L.
pubchem_liquid_window_harvest:78:0,pubchem_liquid_window_harvest,Refractive Index,,WQAQPCDUOCURKW-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WQAQPCDUOCURKW-UHFFFAOYSA-N.experimental_properties.json,78,0,5247d77e49978b20b378be64655bfcf6195e195df2183eb81dd61c601ac68faa,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",MAX ABSORPTION (ISOOCTANE): 225-230 NM (LOG E= 2.20); INDEX OF REFRACTION: 1.4440 @ 20 °C/D
pubchem_liquid_window_harvest:79:0,pubchem_liquid_window_harvest,Refractive Index,,WQAQPCDUOCURKW-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WQAQPCDUOCURKW-UHFFFAOYSA-N.experimental_properties.json,79,0,5247d77e49978b20b378be64655bfcf6195e195df2183eb81dd61c601ac68faa,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",Index of refraction = 1.4440 at 20 °C/D
pubchem_liquid_window_harvest:80:0,pubchem_liquid_window_harvest,Refractive Index,,WQAQPCDUOCURKW-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WQAQPCDUOCURKW-UHFFFAOYSA-N.experimental_properties.json,80,0,5247d77e49978b20b378be64655bfcf6195e195df2183eb81dd61c601ac68faa,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",1.444-1.452
pubchem_liquid_window_harvest:81:0,pubchem_liquid_window_harvest,Dissociation Constants,,WQAQPCDUOCURKW-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WQAQPCDUOCURKW-UHFFFAOYSA-N.experimental_properties.json,81,0,5247d77e49978b20b378be64655bfcf6195e195df2183eb81dd61c601ac68faa,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",pKa = 10.78
pubchem_liquid_window_harvest:82:0,pubchem_liquid_window_harvest,Other Experimental Properties,,WQAQPCDUOCURKW-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WQAQPCDUOCURKW-UHFFFAOYSA-N.experimental_properties.json,82,0,5247d77e49978b20b378be64655bfcf6195e195df2183eb81dd61c601ac68faa,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",Liq-water interfacial tension: 30 dynes/cm= 0.030 N/m @ 20 °C (estimated)
pubchem_liquid_window_harvest:83:0,pubchem_liquid_window_harvest,Other Experimental Properties,,WQAQPCDUOCURKW-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WQAQPCDUOCURKW-UHFFFAOYSA-N.experimental_properties.json,83,0,5247d77e49978b20b378be64655bfcf6195e195df2183eb81dd61c601ac68faa,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",Conversion factor: 1 PPM= 3.96 mg/cu m
pubchem_liquid_window_harvest:84:0,pubchem_liquid_window_harvest,Other Experimental Properties,,WQAQPCDUOCURKW-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WQAQPCDUOCURKW-UHFFFAOYSA-N.experimental_properties.json,84,0,5247d77e49978b20b378be64655bfcf6195e195df2183eb81dd61c601ac68faa,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",Hydroxyl radical reaction rate constant = 5.10X10-11 cu cm/molc sec at 25 °C
pubchem_liquid_window_harvest:0:0,pubchem_liquid_window_harvest,Physical Description,,WQONPSCCEXUXTQ-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WQONPSCCEXUXTQ-UHFFFAOYSA-N.experimental_properties.json,0,0,e0dc10af9f6b69adb78592e66a98fba9479d98aced839413cf5c7d92d96f9e0b,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",Pale yellow liquid; Not miscible or difficult to mix in water; Melting point = 5-8 deg C; [MSDSonline]
pubchem_liquid_window_harvest:1:0,pubchem_liquid_window_harvest,Physical Description,,WQONPSCCEXUXTQ-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WQONPSCCEXUXTQ-UHFFFAOYSA-N.experimental_properties.json,1,0,e0dc10af9f6b69adb78592e66a98fba9479d98aced839413cf5c7d92d96f9e0b,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",Thick liquid with a pleasant odor; [CAMEO] Colorless liquid; [NJ-HSFS]
pubchem_liquid_window_harvest:2:0,pubchem_liquid_window_harvest,Vapor Pressure,,WQONPSCCEXUXTQ-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WQONPSCCEXUXTQ-UHFFFAOYSA-N.experimental_properties.json,2,0,e0dc10af9f6b69adb78592e66a98fba9479d98aced839413cf5c7d92d96f9e0b,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",0.13 [mmHg]
pubchem_liquid_window_harvest:3:0,pubchem_liquid_window_harvest,LogP,,WQONPSCCEXUXTQ-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WQONPSCCEXUXTQ-UHFFFAOYSA-N.experimental_properties.json,3,0,e0dc10af9f6b69adb78592e66a98fba9479d98aced839413cf5c7d92d96f9e0b,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",4.07
pubchem_liquid_window_harvest:0:0,pubchem_liquid_window_harvest,Physical Description,,WRWPPGUCZBJXKX-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WRWPPGUCZBJXKX-UHFFFAOYSA-N.experimental_properties.json,0,0,96dceebfcbbf31c7f9b8f33f083f3594007728cc08ee402941bb4898eb9fd4d6,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","4-fluorotoluene appears as a colorless liquid with an aromatic odor. May float or sink in water. (USCG, 1999)"
pubchem_liquid_window_harvest:1:0,pubchem_liquid_window_harvest,Boiling Point,,WRWPPGUCZBJXKX-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WRWPPGUCZBJXKX-UHFFFAOYSA-N.experimental_properties.json,1,0,96dceebfcbbf31c7f9b8f33f083f3594007728cc08ee402941bb4898eb9fd4d6,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","241.9 °F at 760 mmHg (USCG, 1999)"
pubchem_liquid_window_harvest:2:0,pubchem_liquid_window_harvest,Melting Point,,WRWPPGUCZBJXKX-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WRWPPGUCZBJXKX-UHFFFAOYSA-N.experimental_properties.json,2,0,96dceebfcbbf31c7f9b8f33f083f3594007728cc08ee402941bb4898eb9fd4d6,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","-70.2 °F (USCG, 1999)"
pubchem_liquid_window_harvest:3:0,pubchem_liquid_window_harvest,Flash Point,,WRWPPGUCZBJXKX-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WRWPPGUCZBJXKX-UHFFFAOYSA-N.experimental_properties.json,3,0,96dceebfcbbf31c7f9b8f33f083f3594007728cc08ee402941bb4898eb9fd4d6,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","105 °F (USCG, 1999)"
pubchem_liquid_window_harvest:4:0,pubchem_liquid_window_harvest,Density,,WRWPPGUCZBJXKX-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WRWPPGUCZBJXKX-UHFFFAOYSA-N.experimental_properties.json,4,0,96dceebfcbbf31c7f9b8f33f083f3594007728cc08ee402941bb4898eb9fd4d6,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","1.0007 at 68 °F (USCG, 1999) - Denser than water; will sink"
pubchem_liquid_window_harvest:5:0,pubchem_liquid_window_harvest,Vapor Pressure,,WRWPPGUCZBJXKX-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WRWPPGUCZBJXKX-UHFFFAOYSA-N.experimental_properties.json,5,0,96dceebfcbbf31c7f9b8f33f083f3594007728cc08ee402941bb4898eb9fd4d6,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","39.81 mmHg (USCG, 1999)"
pubchem_liquid_window_harvest:0:0,pubchem_liquid_window_harvest,Physical Description,,WSLDOOZREJYCGB-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WSLDOOZREJYCGB-UHFFFAOYSA-N.experimental_properties.json,0,0,ff3ea49172b9a1a087623bd4c633ed5663adbb2e7baa1617d15b141bd99d8b3b,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",Ethylene dichloride appears as a clear colorless liquid with a chloroform-like odor. Flash point 56 °F. Denser than water and insoluble in water. Vapors are heavier than air. Density 10.4 lb / gal.
pubchem_liquid_window_harvest:1:0,pubchem_liquid_window_harvest,Physical Description,,WSLDOOZREJYCGB-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WSLDOOZREJYCGB-UHFFFAOYSA-N.experimental_properties.json,1,0,ff3ea49172b9a1a087623bd4c633ed5663adbb2e7baa1617d15b141bd99d8b3b,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",Liquid; Gas Vapor
pubchem_liquid_window_harvest:2:0,pubchem_liquid_window_harvest,Physical Description,,WSLDOOZREJYCGB-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WSLDOOZREJYCGB-UHFFFAOYSA-N.experimental_properties.json,2,0,ff3ea49172b9a1a087623bd4c633ed5663adbb2e7baa1617d15b141bd99d8b3b,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","Colorless liquid with a pleasant, chloroform-like odor. [Note: Decomposes slowly, becomes acidic & darkens in color.] [NIOSH]"
pubchem_liquid_window_harvest:3:0,pubchem_liquid_window_harvest,Physical Description,,WSLDOOZREJYCGB-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WSLDOOZREJYCGB-UHFFFAOYSA-N.experimental_properties.json,3,0,ff3ea49172b9a1a087623bd4c633ed5663adbb2e7baa1617d15b141bd99d8b3b,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",Liquid
pubchem_liquid_window_harvest:4:0,pubchem_liquid_window_harvest,Physical Description,,WSLDOOZREJYCGB-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WSLDOOZREJYCGB-UHFFFAOYSA-N.experimental_properties.json,4,0,ff3ea49172b9a1a087623bd4c633ed5663adbb2e7baa1617d15b141bd99d8b3b,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","COLOURLESS VISCOUS LIQUID WITH CHARACTERISTIC ODOUR. TURNS DARK ON EXPOSURE TO AIR, MOISTURE AND LIGHT."
pubchem_liquid_window_harvest:5:0,pubchem_liquid_window_harvest,Physical Description,,WSLDOOZREJYCGB-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WSLDOOZREJYCGB-UHFFFAOYSA-N.experimental_properties.json,5,0,ff3ea49172b9a1a087623bd4c633ed5663adbb2e7baa1617d15b141bd99d8b3b,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","Colorless liquid with a pleasant, chloroform-like odor."
pubchem_liquid_window_harvest:6:0,pubchem_liquid_window_harvest,Physical Description,,WSLDOOZREJYCGB-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WSLDOOZREJYCGB-UHFFFAOYSA-N.experimental_properties.json,6,0,ff3ea49172b9a1a087623bd4c633ed5663adbb2e7baa1617d15b141bd99d8b3b,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","Colorless liquid with a pleasant, chloroform-like odor. [Note: Decomposes slowly, becomes acidic & darkens in color.]"
pubchem_liquid_window_harvest:7:0,pubchem_liquid_window_harvest,Color/Form,,WSLDOOZREJYCGB-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WSLDOOZREJYCGB-UHFFFAOYSA-N.experimental_properties.json,7,0,ff3ea49172b9a1a087623bd4c633ed5663adbb2e7baa1617d15b141bd99d8b3b,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",Heavy liquid
pubchem_liquid_window_harvest:8:0,pubchem_liquid_window_harvest,Color/Form,,WSLDOOZREJYCGB-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WSLDOOZREJYCGB-UHFFFAOYSA-N.experimental_properties.json,8,0,ff3ea49172b9a1a087623bd4c633ed5663adbb2e7baa1617d15b141bd99d8b3b,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","Clear, colorless, oily liquid"
pubchem_liquid_window_harvest:9:0,pubchem_liquid_window_harvest,Color/Form,,WSLDOOZREJYCGB-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WSLDOOZREJYCGB-UHFFFAOYSA-N.experimental_properties.json,9,0,ff3ea49172b9a1a087623bd4c633ed5663adbb2e7baa1617d15b141bd99d8b3b,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",Clear liquid at ambient temperatures
pubchem_liquid_window_harvest:10:0,pubchem_liquid_window_harvest,Color/Form,,WSLDOOZREJYCGB-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WSLDOOZREJYCGB-UHFFFAOYSA-N.experimental_properties.json,10,0,ff3ea49172b9a1a087623bd4c633ed5663adbb2e7baa1617d15b141bd99d8b3b,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","Colorless liquid [Note: Decomposes slowly, becomes acidic & darkens in color]"
pubchem_liquid_window_harvest:11:0,pubchem_liquid_window_harvest,Color/Form,,WSLDOOZREJYCGB-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WSLDOOZREJYCGB-UHFFFAOYSA-N.experimental_properties.json,11,0,ff3ea49172b9a1a087623bd4c633ed5663adbb2e7baa1617d15b141bd99d8b3b,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","Colorless, oily liquid"
pubchem_liquid_window_harvest:12:0,pubchem_liquid_window_harvest,Odor,,WSLDOOZREJYCGB-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WSLDOOZREJYCGB-UHFFFAOYSA-N.experimental_properties.json,12,0,ff3ea49172b9a1a087623bd4c633ed5663adbb2e7baa1617d15b141bd99d8b3b,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","Pleasant, chloroform-like"
pubchem_liquid_window_harvest:13:0,pubchem_liquid_window_harvest,Odor,,WSLDOOZREJYCGB-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WSLDOOZREJYCGB-UHFFFAOYSA-N.experimental_properties.json,13,0,ff3ea49172b9a1a087623bd4c633ed5663adbb2e7baa1617d15b141bd99d8b3b,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",Pleasant odor
pubchem_liquid_window_harvest:14:0,pubchem_liquid_window_harvest,Odor,,WSLDOOZREJYCGB-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WSLDOOZREJYCGB-UHFFFAOYSA-N.experimental_properties.json,14,0,ff3ea49172b9a1a087623bd4c633ed5663adbb2e7baa1617d15b141bd99d8b3b,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",Chloroform-like odor
pubchem_liquid_window_harvest:15:0,pubchem_liquid_window_harvest,Odor,,WSLDOOZREJYCGB-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WSLDOOZREJYCGB-UHFFFAOYSA-N.experimental_properties.json,15,0,ff3ea49172b9a1a087623bd4c633ed5663adbb2e7baa1617d15b141bd99d8b3b,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",Sweet
pubchem_liquid_window_harvest:16:0,pubchem_liquid_window_harvest,Taste,,WSLDOOZREJYCGB-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WSLDOOZREJYCGB-UHFFFAOYSA-N.experimental_properties.json,16,0,ff3ea49172b9a1a087623bd4c633ed5663adbb2e7baa1617d15b141bd99d8b3b,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table",Sweet taste
pubchem_liquid_window_harvest:17:0,pubchem_liquid_window_harvest,Boiling Point,,WSLDOOZREJYCGB-UHFFFAOYSA-N,data/external/g1plus/pubchem/liquid_window/WSLDOOZREJYCGB-UHFFFAOYSA-N.experimental_properties.json,17,0,ff3ea49172b9a1a087623bd4c633ed5663adbb2e7baa1617d15b141bd99d8b3b,property_not_in_joint_enum,"the harvested value belongs to a property outside the locked joint enum (epsilon, viscosity), so it cannot be an observation of this table","182.3 °F at 760 mmHg (NTP, 1992)"
