inchikey,name,smiles,T_K,epsilon,epsilon_unit,uncertainty_expanded,uncertainty_standard,uncertainty_kind,confidence_level,phase,method,property_family,property_name,frequency_mhz,pressure_kpa,source_doi,source_file,source_file_sha256,source_row_index,dataset_number,component_count,in_roster,model_ready,temperature_band,roster_T_K,roster_dielectric,duplicate_observation_count,distinct_values_at_temperature,multiple_values_at_temperature,observation_origin,frequency_gate,smiles_source
UAGJVSRUFNSIHR-UHFFFAOYSA-N,methyl levulinate,CC(=O)CCC(=O)OC,283.15,15.701,,0.157,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,2,101,10.1016/j.jct.2013.05.025,data/raw/thermoml/10.1016__j.jct.2013.05.025-591f04ad9471.xml,49b2377c595751f1bc0e0f1de6760d082ded1fd4f5daef76a8f3a2d207ec253d,2,7,1,false,,outside_declared_window,,,,,,thermoml_low_frequency,accepted_extended_lowfreq,dielectric_lowfreq_structures
UAGJVSRUFNSIHR-UHFFFAOYSA-N,methyl levulinate,CC(=O)CCC(=O)OC,285.65,15.561,,0.156,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,2,101,10.1016/j.jct.2013.05.025,data/raw/thermoml/10.1016__j.jct.2013.05.025-591f04ad9471.xml,49b2377c595751f1bc0e0f1de6760d082ded1fd4f5daef76a8f3a2d207ec253d,3,7,1,false,,outside_declared_window,,,,,,thermoml_low_frequency,accepted_extended_lowfreq,dielectric_lowfreq_structures
UAGJVSRUFNSIHR-UHFFFAOYSA-N,methyl levulinate,CC(=O)CCC(=O)OC,288.15,15.416,,0.154,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,2,101,10.1016/j.jct.2013.05.025,data/raw/thermoml/10.1016__j.jct.2013.05.025-591f04ad9471.xml,49b2377c595751f1bc0e0f1de6760d082ded1fd4f5daef76a8f3a2d207ec253d,4,7,1,false,,outside_declared_window,,,,,,thermoml_low_frequency,accepted_extended_lowfreq,dielectric_lowfreq_structures
UAGJVSRUFNSIHR-UHFFFAOYSA-N,methyl levulinate,CC(=O)CCC(=O)OC,290.65,15.261,,0.153,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,2,101,10.1016/j.jct.2013.05.025,data/raw/thermoml/10.1016__j.jct.2013.05.025-591f04ad9471.xml,49b2377c595751f1bc0e0f1de6760d082ded1fd4f5daef76a8f3a2d207ec253d,5,7,1,false,,outside_declared_window,,,,,,thermoml_low_frequency,accepted_extended_lowfreq,dielectric_lowfreq_structures
UAGJVSRUFNSIHR-UHFFFAOYSA-N,methyl levulinate,CC(=O)CCC(=O)OC,293.15,15.131,,0.151,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,2,101,10.1016/j.jct.2013.05.025,data/raw/thermoml/10.1016__j.jct.2013.05.025-591f04ad9471.xml,49b2377c595751f1bc0e0f1de6760d082ded1fd4f5daef76a8f3a2d207ec253d,6,7,1,false,,room_temperature,,,,,,thermoml_low_frequency,accepted_extended_lowfreq,dielectric_lowfreq_structures
UAGJVSRUFNSIHR-UHFFFAOYSA-N,methyl levulinate,CC(=O)CCC(=O)OC,295.65,15.012,,0.15,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,2,101,10.1016/j.jct.2013.05.025,data/raw/thermoml/10.1016__j.jct.2013.05.025-591f04ad9471.xml,49b2377c595751f1bc0e0f1de6760d082ded1fd4f5daef76a8f3a2d207ec253d,7,7,1,false,,room_temperature,,,,,,thermoml_low_frequency,accepted_extended_lowfreq,dielectric_lowfreq_structures
UAGJVSRUFNSIHR-UHFFFAOYSA-N,methyl levulinate,CC(=O)CCC(=O)OC,298.15,14.843,,0.148,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,2,101,10.1016/j.jct.2013.05.025,data/raw/thermoml/10.1016__j.jct.2013.05.025-591f04ad9471.xml,49b2377c595751f1bc0e0f1de6760d082ded1fd4f5daef76a8f3a2d207ec253d,8,7,1,false,,room_temperature,,,,,,thermoml_low_frequency,accepted_extended_lowfreq,dielectric_lowfreq_structures
UAGJVSRUFNSIHR-UHFFFAOYSA-N,methyl levulinate,CC(=O)CCC(=O)OC,300.65,14.691,,0.147,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,2,101,10.1016/j.jct.2013.05.025,data/raw/thermoml/10.1016__j.jct.2013.05.025-591f04ad9471.xml,49b2377c595751f1bc0e0f1de6760d082ded1fd4f5daef76a8f3a2d207ec253d,9,7,1,false,,room_temperature,,,,,,thermoml_low_frequency,accepted_extended_lowfreq,dielectric_lowfreq_structures
UAGJVSRUFNSIHR-UHFFFAOYSA-N,methyl levulinate,CC(=O)CCC(=O)OC,303.15,14.567,,0.146,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,2,101,10.1016/j.jct.2013.05.025,data/raw/thermoml/10.1016__j.jct.2013.05.025-591f04ad9471.xml,49b2377c595751f1bc0e0f1de6760d082ded1fd4f5daef76a8f3a2d207ec253d,10,7,1,false,,room_temperature,,,,,,thermoml_low_frequency,accepted_extended_lowfreq,dielectric_lowfreq_structures
UAGJVSRUFNSIHR-UHFFFAOYSA-N,methyl levulinate,CC(=O)CCC(=O)OC,305.65,14.4,,0.144,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,2,101,10.1016/j.jct.2013.05.025,data/raw/thermoml/10.1016__j.jct.2013.05.025-591f04ad9471.xml,49b2377c595751f1bc0e0f1de6760d082ded1fd4f5daef76a8f3a2d207ec253d,11,7,1,false,,outside_declared_window,,,,,,thermoml_low_frequency,accepted_extended_lowfreq,dielectric_lowfreq_structures
UAGJVSRUFNSIHR-UHFFFAOYSA-N,methyl levulinate,CC(=O)CCC(=O)OC,308.15,14.246,,0.142,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,2,101,10.1016/j.jct.2013.05.025,data/raw/thermoml/10.1016__j.jct.2013.05.025-591f04ad9471.xml,49b2377c595751f1bc0e0f1de6760d082ded1fd4f5daef76a8f3a2d207ec253d,12,7,1,false,,outside_declared_window,,,,,,thermoml_low_frequency,accepted_extended_lowfreq,dielectric_lowfreq_structures
UAGJVSRUFNSIHR-UHFFFAOYSA-N,methyl levulinate,CC(=O)CCC(=O)OC,310.65,14.073,,0.141,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,2,101,10.1016/j.jct.2013.05.025,data/raw/thermoml/10.1016__j.jct.2013.05.025-591f04ad9471.xml,49b2377c595751f1bc0e0f1de6760d082ded1fd4f5daef76a8f3a2d207ec253d,13,7,1,false,,outside_declared_window,,,,,,thermoml_low_frequency,accepted_extended_lowfreq,dielectric_lowfreq_structures
UAGJVSRUFNSIHR-UHFFFAOYSA-N,methyl levulinate,CC(=O)CCC(=O)OC,313.15,13.954,,0.14,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,2,101,10.1016/j.jct.2013.05.025,data/raw/thermoml/10.1016__j.jct.2013.05.025-591f04ad9471.xml,49b2377c595751f1bc0e0f1de6760d082ded1fd4f5daef76a8f3a2d207ec253d,14,7,1,false,,extended_temperature,,,,,,thermoml_low_frequency,accepted_extended_lowfreq,dielectric_lowfreq_structures
UAGJVSRUFNSIHR-UHFFFAOYSA-N,methyl levulinate,CC(=O)CCC(=O)OC,315.65,13.784,,0.138,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,2,101,10.1016/j.jct.2013.05.025,data/raw/thermoml/10.1016__j.jct.2013.05.025-591f04ad9471.xml,49b2377c595751f1bc0e0f1de6760d082ded1fd4f5daef76a8f3a2d207ec253d,15,7,1,false,,extended_temperature,,,,,,thermoml_low_frequency,accepted_extended_lowfreq,dielectric_lowfreq_structures
UAGJVSRUFNSIHR-UHFFFAOYSA-N,methyl levulinate,CC(=O)CCC(=O)OC,318.15,13.614,,0.136,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,2,101,10.1016/j.jct.2013.05.025,data/raw/thermoml/10.1016__j.jct.2013.05.025-591f04ad9471.xml,49b2377c595751f1bc0e0f1de6760d082ded1fd4f5daef76a8f3a2d207ec253d,16,7,1,false,,extended_temperature,,,,,,thermoml_low_frequency,accepted_extended_lowfreq,dielectric_lowfreq_structures
UAGJVSRUFNSIHR-UHFFFAOYSA-N,methyl levulinate,CC(=O)CCC(=O)OC,320.65,13.475,,0.135,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,2,101,10.1016/j.jct.2013.05.025,data/raw/thermoml/10.1016__j.jct.2013.05.025-591f04ad9471.xml,49b2377c595751f1bc0e0f1de6760d082ded1fd4f5daef76a8f3a2d207ec253d,17,7,1,false,,extended_temperature,,,,,,thermoml_low_frequency,accepted_extended_lowfreq,dielectric_lowfreq_structures
UAGJVSRUFNSIHR-UHFFFAOYSA-N,methyl levulinate,CC(=O)CCC(=O)OC,323.15,13.359,,0.134,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,2,101,10.1016/j.jct.2013.05.025,data/raw/thermoml/10.1016__j.jct.2013.05.025-591f04ad9471.xml,49b2377c595751f1bc0e0f1de6760d082ded1fd4f5daef76a8f3a2d207ec253d,18,7,1,false,,extended_temperature,,,,,,thermoml_low_frequency,accepted_extended_lowfreq,dielectric_lowfreq_structures
UAGJVSRUFNSIHR-UHFFFAOYSA-N,methyl levulinate,CC(=O)CCC(=O)OC,325.65,13.181,,0.132,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,2,101,10.1016/j.jct.2013.05.025,data/raw/thermoml/10.1016__j.jct.2013.05.025-591f04ad9471.xml,49b2377c595751f1bc0e0f1de6760d082ded1fd4f5daef76a8f3a2d207ec253d,19,7,1,false,,outside_declared_window,,,,,,thermoml_low_frequency,accepted_extended_lowfreq,dielectric_lowfreq_structures
UAGJVSRUFNSIHR-UHFFFAOYSA-N,methyl levulinate,CC(=O)CCC(=O)OC,328.15,13.06,,0.131,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,2,101,10.1016/j.jct.2013.05.025,data/raw/thermoml/10.1016__j.jct.2013.05.025-591f04ad9471.xml,49b2377c595751f1bc0e0f1de6760d082ded1fd4f5daef76a8f3a2d207ec253d,20,7,1,false,,outside_declared_window,,,,,,thermoml_low_frequency,accepted_extended_lowfreq,dielectric_lowfreq_structures
UAGJVSRUFNSIHR-UHFFFAOYSA-N,methyl levulinate,CC(=O)CCC(=O)OC,330.65,12.935,,0.129,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,2,101,10.1016/j.jct.2013.05.025,data/raw/thermoml/10.1016__j.jct.2013.05.025-591f04ad9471.xml,49b2377c595751f1bc0e0f1de6760d082ded1fd4f5daef76a8f3a2d207ec253d,21,7,1,false,,outside_declared_window,,,,,,thermoml_low_frequency,accepted_extended_lowfreq,dielectric_lowfreq_structures
UAGJVSRUFNSIHR-UHFFFAOYSA-N,methyl levulinate,CC(=O)CCC(=O)OC,333.15,12.783,,0.128,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,2,101,10.1016/j.jct.2013.05.025,data/raw/thermoml/10.1016__j.jct.2013.05.025-591f04ad9471.xml,49b2377c595751f1bc0e0f1de6760d082ded1fd4f5daef76a8f3a2d207ec253d,22,7,1,false,,outside_declared_window,,,,,,thermoml_low_frequency,accepted_extended_lowfreq,dielectric_lowfreq_structures
UAGJVSRUFNSIHR-UHFFFAOYSA-N,methyl levulinate,CC(=O)CCC(=O)OC,335.65,12.67,,0.127,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,2,101,10.1016/j.jct.2013.05.025,data/raw/thermoml/10.1016__j.jct.2013.05.025-591f04ad9471.xml,49b2377c595751f1bc0e0f1de6760d082ded1fd4f5daef76a8f3a2d207ec253d,23,7,1,false,,outside_declared_window,,,,,,thermoml_low_frequency,accepted_extended_lowfreq,dielectric_lowfreq_structures
UAGJVSRUFNSIHR-UHFFFAOYSA-N,methyl levulinate,CC(=O)CCC(=O)OC,338.15,12.515,,0.125,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,2,101,10.1016/j.jct.2013.05.025,data/raw/thermoml/10.1016__j.jct.2013.05.025-591f04ad9471.xml,49b2377c595751f1bc0e0f1de6760d082ded1fd4f5daef76a8f3a2d207ec253d,24,7,1,false,,outside_declared_window,,,,,,thermoml_low_frequency,accepted_extended_lowfreq,dielectric_lowfreq_structures
UHOVQNZJYSORNB-UHFFFAOYSA-N,Benzene,c1ccccc1,293.15,2.29,,0.13,,combined,95,Liquid,Coaxial cylinder capacitor,frequency_dependent,Relative permittivity at various frequencies,0.01,100,10.1016/j.tca.2019.03.028,data/raw/thermoml/10.1016__j.tca.2019.03.028-25bcac87f771.xml,a8a3d560b23dfd573794683a28d4d28e74988ed3423166721464dea6281188b6,0,1,1,true,true,room_temperature,293.15,2.284,,,,thermoml_low_frequency,accepted_primary_lowfreq,dielectric_lowfreq_candidates
UJPMYEOUBPIPHQ-UHFFFAOYSA-N,"1,1,1-trifluoroethane",CC(F)(F)F,218.12,16.968,,0.035,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,0.01,2000,10.1016/j.fluid.2008.09.022,data/raw/thermoml/10.1016__j.fluid.2008.09.022-10ef30835c1e.xml,71b37d9f368c77a01175f3d10e9d77aad30b52a059c57e8ba2b777d553a3faf3,0,1,1,false,,outside_declared_window,,,,,,thermoml_low_frequency,accepted_primary_lowfreq,dielectric_lowfreq_structures
UJPMYEOUBPIPHQ-UHFFFAOYSA-N,"1,1,1-trifluoroethane",CC(F)(F)F,218.13,17.006,,0.035,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,0.01,3000,10.1016/j.fluid.2008.09.022,data/raw/thermoml/10.1016__j.fluid.2008.09.022-10ef30835c1e.xml,71b37d9f368c77a01175f3d10e9d77aad30b52a059c57e8ba2b777d553a3faf3,1,1,1,false,,outside_declared_window,,,,,,thermoml_low_frequency,accepted_primary_lowfreq,dielectric_lowfreq_structures
UJPMYEOUBPIPHQ-UHFFFAOYSA-N,"1,1,1-trifluoroethane",CC(F)(F)F,218.16,17.043,,0.035,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,0.01,4000,10.1016/j.fluid.2008.09.022,data/raw/thermoml/10.1016__j.fluid.2008.09.022-10ef30835c1e.xml,71b37d9f368c77a01175f3d10e9d77aad30b52a059c57e8ba2b777d553a3faf3,2,1,1,false,,outside_declared_window,,,,,,thermoml_low_frequency,accepted_primary_lowfreq,dielectric_lowfreq_structures
UJPMYEOUBPIPHQ-UHFFFAOYSA-N,"1,1,1-trifluoroethane",CC(F)(F)F,218.17,17.076,,0.035,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,0.01,5000,10.1016/j.fluid.2008.09.022,data/raw/thermoml/10.1016__j.fluid.2008.09.022-10ef30835c1e.xml,71b37d9f368c77a01175f3d10e9d77aad30b52a059c57e8ba2b777d553a3faf3,3,1,1,false,,outside_declared_window,,,,,,thermoml_low_frequency,accepted_primary_lowfreq,dielectric_lowfreq_structures
UJPMYEOUBPIPHQ-UHFFFAOYSA-N,"1,1,1-trifluoroethane",CC(F)(F)F,218.18,17.303,,0.034,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,0.01,11000,10.1016/j.fluid.2008.09.022,data/raw/thermoml/10.1016__j.fluid.2008.09.022-10ef30835c1e.xml,71b37d9f368c77a01175f3d10e9d77aad30b52a059c57e8ba2b777d553a3faf3,4,1,1,false,,outside_declared_window,,,,,,thermoml_low_frequency,accepted_primary_lowfreq,dielectric_lowfreq_structures
UJPMYEOUBPIPHQ-UHFFFAOYSA-N,"1,1,1-trifluoroethane",CC(F)(F)F,218.19,17.111,,0.035,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,0.01,6000,10.1016/j.fluid.2008.09.022,data/raw/thermoml/10.1016__j.fluid.2008.09.022-10ef30835c1e.xml,71b37d9f368c77a01175f3d10e9d77aad30b52a059c57e8ba2b777d553a3faf3,5,1,1,false,,outside_declared_window,,,,,,thermoml_low_frequency,accepted_primary_lowfreq,dielectric_lowfreq_structures
UJPMYEOUBPIPHQ-UHFFFAOYSA-N,"1,1,1-trifluoroethane",CC(F)(F)F,218.21,17.147,,0.034,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,0.01,7000,10.1016/j.fluid.2008.09.022,data/raw/thermoml/10.1016__j.fluid.2008.09.022-10ef30835c1e.xml,71b37d9f368c77a01175f3d10e9d77aad30b52a059c57e8ba2b777d553a3faf3,6,1,1,false,,outside_declared_window,,,,,,thermoml_low_frequency,accepted_primary_lowfreq,dielectric_lowfreq_structures
UJPMYEOUBPIPHQ-UHFFFAOYSA-N,"1,1,1-trifluoroethane",CC(F)(F)F,218.22,17.264,,0.034,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,0.01,10000,10.1016/j.fluid.2008.09.022,data/raw/thermoml/10.1016__j.fluid.2008.09.022-10ef30835c1e.xml,71b37d9f368c77a01175f3d10e9d77aad30b52a059c57e8ba2b777d553a3faf3,7,1,1,false,,outside_declared_window,,,,,,thermoml_low_frequency,accepted_primary_lowfreq,dielectric_lowfreq_structures
UJPMYEOUBPIPHQ-UHFFFAOYSA-N,"1,1,1-trifluoroethane",CC(F)(F)F,218.23,17.184,,0.034,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,0.01,8000,10.1016/j.fluid.2008.09.022,data/raw/thermoml/10.1016__j.fluid.2008.09.022-10ef30835c1e.xml,71b37d9f368c77a01175f3d10e9d77aad30b52a059c57e8ba2b777d553a3faf3,8,1,1,false,,outside_declared_window,,,,,,thermoml_low_frequency,accepted_primary_lowfreq,dielectric_lowfreq_structures
UJPMYEOUBPIPHQ-UHFFFAOYSA-N,"1,1,1-trifluoroethane",CC(F)(F)F,218.24,17.326,,0.034,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,0.01,12000,10.1016/j.fluid.2008.09.022,data/raw/thermoml/10.1016__j.fluid.2008.09.022-10ef30835c1e.xml,71b37d9f368c77a01175f3d10e9d77aad30b52a059c57e8ba2b777d553a3faf3,10,1,1,false,,outside_declared_window,,,,,,thermoml_low_frequency,accepted_primary_lowfreq,dielectric_lowfreq_structures
UJPMYEOUBPIPHQ-UHFFFAOYSA-N,"1,1,1-trifluoroethane",CC(F)(F)F,218.43,17.338,,0.034,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,0.01,13000,10.1016/j.fluid.2008.09.022,data/raw/thermoml/10.1016__j.fluid.2008.09.022-10ef30835c1e.xml,71b37d9f368c77a01175f3d10e9d77aad30b52a059c57e8ba2b777d553a3faf3,11,1,1,false,,outside_declared_window,,,,,,thermoml_low_frequency,accepted_primary_lowfreq,dielectric_lowfreq_structures
UJPMYEOUBPIPHQ-UHFFFAOYSA-N,"1,1,1-trifluoroethane",CC(F)(F)F,218.45,17.37,,0.034,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,0.01,14000,10.1016/j.fluid.2008.09.022,data/raw/thermoml/10.1016__j.fluid.2008.09.022-10ef30835c1e.xml,71b37d9f368c77a01175f3d10e9d77aad30b52a059c57e8ba2b777d553a3faf3,12,1,1,false,,outside_declared_window,,,,,,thermoml_low_frequency,accepted_primary_lowfreq,dielectric_lowfreq_structures
UJPMYEOUBPIPHQ-UHFFFAOYSA-N,"1,1,1-trifluoroethane",CC(F)(F)F,218.48,17.403,,0.034,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,0.01,15000,10.1016/j.fluid.2008.09.022,data/raw/thermoml/10.1016__j.fluid.2008.09.022-10ef30835c1e.xml,71b37d9f368c77a01175f3d10e9d77aad30b52a059c57e8ba2b777d553a3faf3,13,1,1,false,,outside_declared_window,,,,,,thermoml_low_frequency,accepted_primary_lowfreq,dielectric_lowfreq_structures
UJPMYEOUBPIPHQ-UHFFFAOYSA-N,"1,1,1-trifluoroethane",CC(F)(F)F,223.96,16.732,,0.034,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,0.01,15000,10.1016/j.fluid.2008.09.022,data/raw/thermoml/10.1016__j.fluid.2008.09.022-10ef30835c1e.xml,71b37d9f368c77a01175f3d10e9d77aad30b52a059c57e8ba2b777d553a3faf3,14,1,1,false,,outside_declared_window,,,,,,thermoml_low_frequency,accepted_primary_lowfreq,dielectric_lowfreq_structures
UJPMYEOUBPIPHQ-UHFFFAOYSA-N,"1,1,1-trifluoroethane",CC(F)(F)F,223.97,16.66,,0.034,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,0.01,13000,10.1016/j.fluid.2008.09.022,data/raw/thermoml/10.1016__j.fluid.2008.09.022-10ef30835c1e.xml,71b37d9f368c77a01175f3d10e9d77aad30b52a059c57e8ba2b777d553a3faf3,15,1,1,false,,outside_declared_window,,,,,,thermoml_low_frequency,accepted_primary_lowfreq,dielectric_lowfreq_structures
UJPMYEOUBPIPHQ-UHFFFAOYSA-N,"1,1,1-trifluoroethane",CC(F)(F)F,223.98,16.622,,0.034,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,0.01,12000,10.1016/j.fluid.2008.09.022,data/raw/thermoml/10.1016__j.fluid.2008.09.022-10ef30835c1e.xml,71b37d9f368c77a01175f3d10e9d77aad30b52a059c57e8ba2b777d553a3faf3,17,1,1,false,,outside_declared_window,,,,,,thermoml_low_frequency,accepted_primary_lowfreq,dielectric_lowfreq_structures
UJPMYEOUBPIPHQ-UHFFFAOYSA-N,"1,1,1-trifluoroethane",CC(F)(F)F,224,16.227,,0.034,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,0.01,2000,10.1016/j.fluid.2008.09.022,data/raw/thermoml/10.1016__j.fluid.2008.09.022-10ef30835c1e.xml,71b37d9f368c77a01175f3d10e9d77aad30b52a059c57e8ba2b777d553a3faf3,18,1,1,false,,outside_declared_window,,,,,,thermoml_low_frequency,accepted_primary_lowfreq,dielectric_lowfreq_structures
UJPMYEOUBPIPHQ-UHFFFAOYSA-N,"1,1,1-trifluoroethane",CC(F)(F)F,232.97,15.659,,0.033,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,0.01,14000,10.1016/j.fluid.2008.09.022,data/raw/thermoml/10.1016__j.fluid.2008.09.022-10ef30835c1e.xml,71b37d9f368c77a01175f3d10e9d77aad30b52a059c57e8ba2b777d553a3faf3,28,1,1,false,,outside_declared_window,,,,,,thermoml_low_frequency,accepted_primary_lowfreq,dielectric_lowfreq_structures
UJPMYEOUBPIPHQ-UHFFFAOYSA-N,"1,1,1-trifluoroethane",CC(F)(F)F,232.98,15.622,,0.033,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,0.01,13000,10.1016/j.fluid.2008.09.022,data/raw/thermoml/10.1016__j.fluid.2008.09.022-10ef30835c1e.xml,71b37d9f368c77a01175f3d10e9d77aad30b52a059c57e8ba2b777d553a3faf3,30,1,1,false,,outside_declared_window,,,,,,thermoml_low_frequency,accepted_primary_lowfreq,dielectric_lowfreq_structures
UJPMYEOUBPIPHQ-UHFFFAOYSA-N,"1,1,1-trifluoroethane",CC(F)(F)F,232.99,15.465,,0.033,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,0.01,9000,10.1016/j.fluid.2008.09.022,data/raw/thermoml/10.1016__j.fluid.2008.09.022-10ef30835c1e.xml,71b37d9f368c77a01175f3d10e9d77aad30b52a059c57e8ba2b777d553a3faf3,31,1,1,false,,outside_declared_window,,,,,,thermoml_low_frequency,accepted_primary_lowfreq,dielectric_lowfreq_structures
UJPMYEOUBPIPHQ-UHFFFAOYSA-N,"1,1,1-trifluoroethane",CC(F)(F)F,233,15.343,,0.033,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,0.01,6000,10.1016/j.fluid.2008.09.022,data/raw/thermoml/10.1016__j.fluid.2008.09.022-10ef30835c1e.xml,71b37d9f368c77a01175f3d10e9d77aad30b52a059c57e8ba2b777d553a3faf3,34,1,1,false,,outside_declared_window,,,,,,thermoml_low_frequency,accepted_primary_lowfreq,dielectric_lowfreq_structures
UJPMYEOUBPIPHQ-UHFFFAOYSA-N,"1,1,1-trifluoroethane",CC(F)(F)F,233.01,15.164,,0.033,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,0.01,2000,10.1016/j.fluid.2008.09.022,data/raw/thermoml/10.1016__j.fluid.2008.09.022-10ef30835c1e.xml,71b37d9f368c77a01175f3d10e9d77aad30b52a059c57e8ba2b777d553a3faf3,38,1,1,false,,outside_declared_window,,,,,,thermoml_low_frequency,accepted_primary_lowfreq,dielectric_lowfreq_structures
UJPMYEOUBPIPHQ-UHFFFAOYSA-N,"1,1,1-trifluoroethane",CC(F)(F)F,243.15,14.59,,0.031,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,0.01,14000,10.1016/j.fluid.2008.09.022,data/raw/thermoml/10.1016__j.fluid.2008.09.022-10ef30835c1e.xml,71b37d9f368c77a01175f3d10e9d77aad30b52a059c57e8ba2b777d553a3faf3,42,1,1,false,,outside_declared_window,,,,,,thermoml_low_frequency,accepted_primary_lowfreq,dielectric_lowfreq_structures
UJPMYEOUBPIPHQ-UHFFFAOYSA-N,"1,1,1-trifluoroethane",CC(F)(F)F,243.16,14.061,,0.032,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,0.01,2000,10.1016/j.fluid.2008.09.022,data/raw/thermoml/10.1016__j.fluid.2008.09.022-10ef30835c1e.xml,71b37d9f368c77a01175f3d10e9d77aad30b52a059c57e8ba2b777d553a3faf3,44,1,1,false,,outside_declared_window,,,,,,thermoml_low_frequency,accepted_primary_lowfreq,dielectric_lowfreq_structures
UJPMYEOUBPIPHQ-UHFFFAOYSA-N,"1,1,1-trifluoroethane",CC(F)(F)F,243.17,14.34,,0.032,,combined,95,Liquid,Parallel plate capacitor,frequency_dependent,Relative permittivity at various frequencies,0.01,8000,10.1016/j.fluid.2008.09.022,data/raw/thermoml/10.1016__j.fluid.2008.09.022-10ef30835c1e.xml,71b37d9f368c77a01175f3d10e9d77aad30b52a059c57e8ba2b777d553a3faf3,55,1,1,false,,outside_declared_window,,,,,,thermoml_low_frequency,accepted_primary_lowfreq,dielectric_lowfreq_structures
