row_id,dataset_id,property,property_family,inchikey,name,smiles,T_K,value,unit,phase,method,uncertainty,uncertainty_kind,confidence_level,frequency_mhz,pressure_kpa,n_components,pure_or_mixture,source_doi,source_kind,source_file,source_row_index,source_file_sha256,quality_layer,licence,redistributable
schrodinger_viscosity_v01_open_subset:2640,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,CZDYPVPMEAXLPK-UHFFFAOYSA-N,Tetramethylsilane,C[Si](C)(C)C,298.15,0.00023,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2640,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2641,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,NLHDFGKNWSCKMD-UHFFFAOYSA-N,"2,2,4,4,6,6-hexamethyl-3-oxa-2,4,6-trisila-heptane",C[Si](C)(C)C[Si](C)(C)O[Si](C)(C)C,298.15,0.0011,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2641,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2642,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,SZXDISBRUOMECQ-UHFFFAOYSA-N,"2,2,4,4,6,6,8,8,10,10,12,12-dodecamethyl-5,7,9-trioxa-2,4,6,8,10,12-hexasila-tridecane",C[Si](C)(C)C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C[Si](C)(C)C,298.15,0.0035,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2642,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2643,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,AZDOPJAQSNNGLC-UHFFFAOYSA-N,"2,2,4,4,6,6,8,8,10,10,12,12,14,14-tetradecamethyl-5,7,9,11-tetraoxa-2,4,6,8,10,12,14-heptasila-pentadecane",C[Si](C)(C)C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C[Si](C)(C)C,298.15,0.0044,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2643,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2644,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,UQEAIHBTYFGYIE-UHFFFAOYSA-N,"1,1,1,3,3,3-hexamethyldisiloxane",C[Si](C)(C)O[Si](C)(C)C,298.15,0.00049,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2644,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2645,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,CXQXSVUQTKDNFP-UHFFFAOYSA-N,octamethyltrisiloxane,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,298.15,0.00085,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2645,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2646,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,YFCGDEUVHLPRCZ-UHFFFAOYSA-N,Decamethyltetrasiloxane,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,293.15,0.00128,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2646,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2647,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,FBZANXDWQAVSTQ-UHFFFAOYSA-N,dodecamethylpentasiloxane,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,298.15,0.0018,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2647,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2648,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,ADANNTOYRVPQLJ-UHFFFAOYSA-N,tetradecamethylhexasiloxane,C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,298.15,0.0024,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2648,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2649,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,RGMZNZABJYWAEC-UHFFFAOYSA-N,"1,1,1,3,5,5,5-heptamethyl-3-trimethylsilanyloxy-trisiloxane",C[Si](C)(C)O[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,298.15,0.0014,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2649,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2650,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,HTDJPCNNEPUOOQ-UHFFFAOYSA-N,hexamethyl-cyclotrisiloxane,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O1,298.15,0.00093,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2650,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2651,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,HMMGMWAXVFQUOA-UHFFFAOYSA-N,Octamethylcyclotetrasiloxane,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,293.15,0.0022,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2651,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2652,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,HMMGMWAXVFQUOA-UHFFFAOYSA-N,Octamethylcyclotetrasiloxane,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,298.15,0.0021,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2652,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2653,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,XMSXQFUHVRWGNA-UHFFFAOYSA-N,Decamethylcyclopentasiloxane,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,298.15,0.0038,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2653,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2654,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,GSANOGQCVHBHIF-UHFFFAOYSA-N,tetradecamethyl-cycloheptasiloxane,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,298.15,0.0108,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2654,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2655,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,NLZUEZXRPGMBCV-UHFFFAOYSA-N,"2,6-di-tert-butyl-p-cresol",Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,353.1,0.00303,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2655,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2656,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,NLZUEZXRPGMBCV-UHFFFAOYSA-N,"2,6-di-tert-butyl-p-cresol",Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,373.1,0.00176,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2656,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2657,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,NLZUEZXRPGMBCV-UHFFFAOYSA-N,"2,6-di-tert-butyl-p-cresol",Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,393.1,0.00127,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2657,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2658,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,NLZUEZXRPGMBCV-UHFFFAOYSA-N,"2,6-di-tert-butyl-p-cresol",Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,398.1,0.00111,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2658,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2659,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,AUHZEENZYGFFBQ-UHFFFAOYSA-N,"1,3,5-Trimethylbenzene",Cc1cc(C)cc(C)c1,293.15,0.001154,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2659,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2660,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,BWZVCCNYKMEVEX-UHFFFAOYSA-N,"2,4,6-trimethylpyridine",Cc1cc(C)nc(C)c1,298.15,0.000805378441,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2660,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2661,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,RUIFULUFLANOCI-UHFFFAOYSA-N,"3,5-dinitrotoluene",Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,365.65,0.0020339,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2661,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2662,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,KZBOXYKTSUUBTO-UHFFFAOYSA-N,"2,5-dinitrotoluene",Cc1cc([N+](=O)[O-])ccc1[N+](=O)[O-],323.48,0.0055393,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2662,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2663,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,GWHJZXXIDMPWGX-UHFFFAOYSA-N,"1,2,4-Trimethylbenzene",Cc1ccc(C)c(C)c1,288.15,0.000894,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2663,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2664,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,GWHJZXXIDMPWGX-UHFFFAOYSA-N,"1,2,4-Trimethylbenzene",Cc1ccc(C)c(C)c1,303.15,0.00073,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2664,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2665,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,URLKBWYHVLBVBO-UHFFFAOYSA-N,p-xylene,Cc1ccc(C)cc1,281.43,0.000752,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2665,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2666,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,URLKBWYHVLBVBO-UHFFFAOYSA-N,p-xylene,Cc1ccc(C)cc1,293.68,0.000639,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2666,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2667,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,URLKBWYHVLBVBO-UHFFFAOYSA-N,p-xylene,Cc1ccc(C)cc1,304.38,0.000561,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2667,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2668,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,URLKBWYHVLBVBO-UHFFFAOYSA-N,p-xylene,Cc1ccc(C)cc1,315,0.000498,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2668,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2669,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,URLKBWYHVLBVBO-UHFFFAOYSA-N,p-xylene,Cc1ccc(C)cc1,326.74,0.000441,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2669,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2670,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,URLKBWYHVLBVBO-UHFFFAOYSA-N,p-xylene,Cc1ccc(C)cc1,338.02,0.000396,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2670,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2671,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,URLKBWYHVLBVBO-UHFFFAOYSA-N,p-xylene,Cc1ccc(C)cc1,350.42,0.000353,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2671,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2672,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,URLKBWYHVLBVBO-UHFFFAOYSA-N,p-xylene,Cc1ccc(C)cc1,362.02,0.00032,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2672,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2673,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,URLKBWYHVLBVBO-UHFFFAOYSA-N,p-xylene,Cc1ccc(C)cc1,373.99,0.00029,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2673,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2674,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,URLKBWYHVLBVBO-UHFFFAOYSA-N,p-xylene,Cc1ccc(C)cc1,384.98,0.000267,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2674,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2675,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,URLKBWYHVLBVBO-UHFFFAOYSA-N,p-xylene,Cc1ccc(C)cc1,396.41,0.000245,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2675,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2676,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,NPDACUSDTOMAMK-UHFFFAOYSA-N,4-chlorotoluene,Cc1ccc(Cl)cc1,293.15,0.000892,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2676,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2677,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,WRWPPGUCZBJXKX-UHFFFAOYSA-N,p-Fluorotoluene,Cc1ccc(F)cc1,293.15,0.000622,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2677,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2678,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,WRWPPGUCZBJXKX-UHFFFAOYSA-N,p-Fluorotoluene,Cc1ccc(F)cc1,303.15,0.000522,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2678,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2679,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,GYVGXEWAOAAJEU-UHFFFAOYSA-N,dimethyl-p-toluidine,Cc1ccc(N(C)C)cc1,328.15,0.00086,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2679,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2680,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,RZXMPPFPUUCRFN-UHFFFAOYSA-N,p-toluidine,Cc1ccc(N)cc1,313.05,0.00208,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2680,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2681,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,RZXMPPFPUUCRFN-UHFFFAOYSA-N,p-Toluidine,Cc1ccc(N)cc1,318.15,0.001945,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2681,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2682,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,RZXMPPFPUUCRFN-UHFFFAOYSA-N,p-toluidine,Cc1ccc(N)cc1,333.05,0.00139,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2682,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2683,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,RZXMPPFPUUCRFN-UHFFFAOYSA-N,p-toluidine,Cc1ccc(N)cc1,352.95,0.00101,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2683,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2684,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,RZXMPPFPUUCRFN-UHFFFAOYSA-N,p-toluidine,Cc1ccc(N)cc1,373.05,0.000776,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2684,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2685,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,RZXMPPFPUUCRFN-UHFFFAOYSA-N,p-toluidine,Cc1ccc(N)cc1,398.15,0.000608,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2685,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2686,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,RZXMPPFPUUCRFN-UHFFFAOYSA-N,p-toluidine,Cc1ccc(N)cc1,403.15,0.00052,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2686,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2687,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,IWDCLRJOBJJRNH-UHFFFAOYSA-N,p-cresol,Cc1ccc(O)cc1,293.1,0.01895,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2687,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2688,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,IWDCLRJOBJJRNH-UHFFFAOYSA-N,p-cresol,Cc1ccc(O)cc1,298.1,0.01408,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2688,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2689,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,IWDCLRJOBJJRNH-UHFFFAOYSA-N,4-methylphenol,Cc1ccc(O)cc1,298.15,0.009397233106,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2689,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2690,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,IWDCLRJOBJJRNH-UHFFFAOYSA-N,p-cresol,Cc1ccc(O)cc1,313.1,0.0065,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2690,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2691,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,IWDCLRJOBJJRNH-UHFFFAOYSA-N,p-cresol,Cc1ccc(O)cc1,318.1,0.00561,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2691,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2692,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,IWDCLRJOBJJRNH-UHFFFAOYSA-N,p-Cresol,Cc1ccc(O)cc1,318.15,0.005607,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2692,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2693,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,IWDCLRJOBJJRNH-UHFFFAOYSA-N,p-cresol,Cc1ccc(O)cc1,323.1,0.00448,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2693,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
schrodinger_viscosity_v01_open_subset:2694,schrodinger_viscosity_v01_open_subset,viscosity,dynamic_viscosity,IWDCLRJOBJJRNH-UHFFFAOYSA-N,P-cresol,Cc1ccc(O)cc1,323.15,0.00448,Pa*s,,,,,,,,1,pure,10.1186/s13321-024-00820-5,published_supplement_open_subset,data/viscosity_v01.csv,2694,12dfa03f34284c93204d1054f75b5a342fd82094da0ca17cee372b4c581c5b26,publishable_core,cc_by_4_0,true
